statement national reference no: 925223, date: 30.09.2017, salesperiode: 01.09.2017-30.09.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;TR;1;0,002;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Barbara;Spotify;FR;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Muh Kuh;Spotify;TR;1;0,002;0,001;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Romy;Spotify;DE;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Spotify;DE;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Apple Music;RU;2;0,002;0,002;0,004
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;MX;1;0,002;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Not Controlled;Spotify;ES;1;0,004;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Tuperte;Spotify;DE;4;0,002;0,002;0,007
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Kannst Du mir verraten;Spotify;MX;1;0,002;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Spotify;NL;1;0,001;0,000;0,000
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Cats on Crack;Spotify;NO;1;0,003;0,003;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;DE;2;0,002;0,002;0,003
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Wellnesspunkt de;Apple Music;RU;1;0,002;0,002;0,002
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Logans Run;Spotify;IE;2;0,000;0,000;0,001
CD 13910;4024572354985;Frau Kraushaar;Le Salon Is Very Morbidä;Raum und Zeit;Spotify;MX;1;0,002;0,002;0,002
CD 13912;4024572361839;Astrids Farm;Introducing Labelship ;The Nerds Templar;Amazon Prime Music;DE;3;0,003;0,002;0,006
CD 13912;4024572361839;emmy moll;Introducing Labelship ;Time-Lapse Photography;Apple Music;DE;1;0,006;0,005;0,005
CD 13912;4024572361839;Dear John Letter;Introducing Labelship ;Clearing/Leaving;Apple Music;US;2;0,006;0,005;0,009
CD 13912;4024572361839;xrfarflight;Introducing Labelship ;Protoplanets;Apple Music;SK;1;0,007;0,006;0,006
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Action Action;Spotify;ID;2;0,001;0,001;0,002
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Save Me;Spotify;ID;1;0,000;0,000;0,000
LP 06259;4250137262598;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Searching For ½ * Í—,8,1;Spotify;DE;1;0,004;0,003;0,003
LP 06259;4250137262598;Easy Tiger;Overdrive Amp Explosion/Easy Tiger (Split-LP);Electric Weirdos;Spotify;CH;1;0,000;0,000;0,000
LP 06259;4250137262598;Overdrive Amp Explosion;Overdrive Amp Explosion/Easy Tiger (Split-LP);Recognise;Spotify;CH;2;0,006;0,005;0,010
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Paying the Price;Spotify;US;1;0,001;0,001;0,001
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Rhapsody / Napster;DE;1;0,007;0,006;0,006
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Spotify;US;2;0,001;0,001;0,002
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Lonely Seabird;Spotify;US;1;0,001;0,001;0,001
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Matze;Spotify;US;2;0,003;0,002;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Sugar Castles;Spotify;US;1;0,004;0,004;0,004
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Amour fou;Spotify;EE;1;0,002;0,001;0,001
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Kookaburra;Spotify;US;2;0,003;0,002;0,005
LP 06268;4250137262680;Frogbelly and Symphony;The Eye EP (+CD);Matze;Spotify;DE;1;0,002;0,002;0,002
LP 06274;4250137262741;Martin Bisi;Ex-Nihilo ;Invite to Heaven Hell;Spotify;DE;1;0,004;0,003;0,003

total sales;total amount;v.a.t.;total value
13135;44,08;0,00;44,08 EURO

